account_id,customer_id,branch_id,account_type,balance,open_date,status
80539,44113,121,Savings,5534.56,2026-01-24,Active
81011,33124,84,Savings,112995.48,2026-01-24,Active
4863,18849,133,Current,23529.4,2026-01-25,Dormant
4920,27215,104,Savings,12476.39,2026-01-25,Active
7977,22485,10,Savings,8755.57,2026-01-25,Active
11162,14317,143,Savings,70280.33,2026-01-25,Active
16489,33452,66,Savings,14047.33,2026-01-25,Active
18487,33540,11,Fixed Deposit,9880.43,2026-01-25,Active
40039,30855,52,Savings,86774.4,2026-01-25,Closed
40716,24042,142,NRI,16098.41,2026-01-25,Active
41512,1665,98,Savings,39762.12,2026-01-25,Active
47302,14308,73,Salary,13137.7,2026-01-25,Active
47823,34557,28,Fixed Deposit,43836.37,2026-01-25,Closed
49884,9250,114,Salary,5777.05,2026-01-25,Active
51807,24949,51,Savings,27743.38,2026-01-25,Active
54286,53273,37,Savings,20043.95,2026-01-25,Active
54996,11677,110,Savings,46355.67,2026-01-25,Closed
59898,52264,87,Current,2105.78,2026-01-25,Active
66048,55173,42,Savings,20556.86,2026-01-25,Dormant
74611,32076,62,NRI,38458.95,2026-01-25,Active
2169,51721,107,Current,56154.83,2026-01-26,Active
6350,21957,95,Savings,24121.38,2026-01-26,Active
16093,48844,43,Salary,39339.11,2026-01-26,Active
19487,29110,81,Savings,98377.07,2026-01-26,Active
28050,15810,126,Savings,1121.13,2026-01-26,Active
44577,37707,123,Current,76925.51,2026-01-26,Active
73139,44850,150,Fixed Deposit,3629.08,2026-01-26,Active
15222,12055,66,Savings,7438.41,2026-01-27,Closed
20714,18514,53,Savings,69831.86,2026-01-27,Active
27499,30080,75,Savings,49785.64,2026-01-27,Active
31656,32842,6,Savings,107020.33,2026-01-27,Dormant
34693,28842,150,Fixed Deposit,51946.28,2026-01-27,Active
39858,50120,94,NRI,28583.09,2026-01-27,Active
54558,58364,109,Savings,15466.99,2026-01-27,Dormant
77539,37262,11,Savings,312188.86,2026-01-27,Active
78297,33251,134,Salary,66443.19,2026-01-27,Active
84297,54547,97,Savings,34060.71,2026-01-27,Active
92707,55912,129,Savings,60575.58,2026-01-27,Active
4530,11351,105,Fixed Deposit,90758.97,2026-01-28,Dormant
9824,2828,100,Savings,14165.38,2026-01-28,Active
22603,38752,143,Savings,11194.27,2026-01-28,Active
25318,11261,52,Savings,17293.42,2026-01-28,Dormant
48863,5160,106,Savings,20338.49,2026-01-28,Active
52179,45198,3,Savings,12923.06,2026-01-28,Active
60026,19730,13,Savings,26560.76,2026-01-28,Active
60390,36443,71,Current,3862.31,2026-01-28,Dormant
67905,18673,97,Fixed Deposit,101284.66,2026-01-28,Active
75385,45346,96,Current,10977.83,2026-01-28,Active
76828,43897,118,Savings,89394.38,2026-01-28,Active
77213,57625,111,Fixed Deposit,68538.41,2026-01-28,Active
79985,26563,104,Savings,2572.81,2026-01-28,Active
81279,29951,97,Savings,42937.89,2026-01-28,Active
93264,56452,76,Savings,76337.07,2026-01-28,Closed
94122,11178,70,Savings,71750.44,2026-01-28,Active
8469,37517,128,Savings,11633.39,2026-01-29,Active
13773,58250,125,Savings,20353.24,2026-01-29,Dormant
15586,59188,30,Salary,41705.37,2026-01-29,Active
29162,54614,7,Fixed Deposit,1573.93,2026-01-29,Active
69163,39480,31,Savings,2523.74,2026-01-29,Active
71995,33439,6,Savings,19668.68,2026-01-29,Active
74355,35741,100,Current,660.99,2026-01-29,Active
76695,19709,44,Savings,102820.38,2026-01-29,Active
77584,58654,125,Savings,59799.96,2026-01-29,Active
86266,57241,117,Savings,50482.36,2026-01-29,Active
88875,15300,8,Savings,165422.07,2026-01-29,Active
94363,49344,96,Fixed Deposit,100104.61,2026-01-29,Active
25020,50042,84,Salary,59248.01,2026-01-30,Active
27795,50910,15,Savings,174435.73,2026-01-30,Active
31745,36281,128,NRI,82991.71,2026-01-30,Active
33594,58904,64,Savings,8990.41,2026-01-30,Active
50325,20985,123,Fixed Deposit,13382.69,2026-01-30,Active
87059,33535,130,Savings,7441.89,2026-01-30,Active
4124,1978,148,Savings,7559.08,2026-01-31,Active
10535,51168,83,Current,74247.51,2026-01-31,Active
13358,19986,125,Savings,21378.03,2026-01-31,Active
17673,7488,7,Current,4217.13,2026-01-31,Dormant
36051,30932,119,Savings,13167.77,2026-01-31,Active
37801,1889,87,Savings,18018.27,2026-01-31,Active
38333,4460,32,Salary,74198.48,2026-01-31,Active
57625,42050,106,Salary,83901.48,2026-01-31,Active
83527,29363,132,Savings,26208.85,2026-01-31,Active
87943,27443,83,Savings,38516.14,2026-01-31,Active
1657,35836,57,Salary,19577.71,2026-02-01,Active
6396,17896,118,Savings,14596.19,2026-02-01,Active
11369,38797,48,Savings,20488.57,2026-02-01,Active
26908,59206,60,Savings,8678.24,2026-02-01,Active
28769,28380,17,Current,13792.4,2026-02-01,Active
33805,20861,65,Fixed Deposit,60379.97,2026-02-01,Dormant
36954,518,105,Savings,140440.95,2026-02-01,Active
40536,11605,28,Fixed Deposit,60387.68,2026-02-01,Closed
54244,18317,94,Savings,58521.94,2026-02-01,Closed
64260,56622,44,Savings,4538.97,2026-02-01,Active
70853,36881,150,Savings,14202.42,2026-02-01,Active
74882,46337,94,Savings,8892.51,2026-02-01,Active
87145,19774,137,Savings,159495.19,2026-02-01,Active
17641,52583,23,Current,49066.01,2026-02-02,Active
29466,55895,8,Current,25678.12,2026-02-02,Active
32984,15442,98,Current,31870.75,2026-02-02,Active
42946,14358,150,Savings,8535.8,2026-02-02,Active
43635,18063,1,Fixed Deposit,23489.08,2026-02-02,Active
45326,21040,132,Current,79617.52,2026-02-02,Active
67182,19425,22,Savings,25256.3,2026-02-02,Active
78859,48095,126,Fixed Deposit,4608.17,2026-02-02,Active
2,47716,43,Current,13261.61,2026-02-03,Active
9455,5242,138,Savings,111173.74,2026-02-03,Active
31172,19862,106,Savings,27824,2026-02-03,Active
32517,5721,111,Current,7694.08,2026-02-03,Closed
38735,6613,77,Salary,48841.48,2026-02-03,Active
42184,19501,125,Fixed Deposit,31052.53,2026-02-03,Active
46808,16962,10,Current,24765.95,2026-02-03,Active
53544,45037,24,Fixed Deposit,18139.14,2026-02-03,Active
71492,9245,144,Current,17906.72,2026-02-03,Active
83296,14468,32,Current,72086.37,2026-02-03,Dormant
91362,26457,14,Salary,59433.86,2026-02-03,Active
1612,34187,142,Savings,220583.31,2026-02-04,Dormant
4415,41491,14,Salary,78802.67,2026-02-04,Active
13460,47674,89,Salary,120655.75,2026-02-04,Active
27207,6143,74,Current,79459.94,2026-02-04,Active
28397,7188,107,Fixed Deposit,113258.03,2026-02-04,Active
35021,18882,48,Current,56449.3,2026-02-04,Active
40878,12228,45,Savings,19635.21,2026-02-04,Active
47489,58403,137,Savings,58192.16,2026-02-04,Closed
56934,6376,6,Savings,13579.08,2026-02-04,Active
82107,56779,63,Current,29850.07,2026-02-04,Active
84228,52146,70,Savings,17939.65,2026-02-04,Active
86694,6041,34,Savings,58922.6,2026-02-04,Active
92146,1907,56,Savings,52819.26,2026-02-04,Active
5631,31773,110,Savings,164048.7,2026-02-05,Active
6558,41032,105,Savings,10653.66,2026-02-05,Active
12090,46553,84,Savings,24122.64,2026-02-05,Active
19888,42706,131,Savings,2501.4,2026-02-05,Dormant
45258,15936,113,Savings,34122.47,2026-02-05,Active
61626,31678,8,Savings,47879.08,2026-02-05,Active
67312,25478,120,Savings,17015.43,2026-02-05,Active
69928,23119,6,Fixed Deposit,36529.43,2026-02-05,Closed
87260,39604,116,Savings,100410.95,2026-02-05,Active
89498,55517,26,Fixed Deposit,48651.83,2026-02-05,Active
4447,27125,90,Savings,23761.96,2026-02-06,Active
7621,12764,62,Savings,60747.08,2026-02-06,Active
8475,33193,9,Savings,10259.31,2026-02-06,Active
9240,40665,16,Salary,33161.56,2026-02-06,Active
9780,33053,133,Salary,5729.55,2026-02-06,Active
18501,14850,33,Savings,43697.71,2026-02-06,Active
20867,24840,128,Salary,52745.28,2026-02-06,Active
21401,37840,62,Fixed Deposit,73727.14,2026-02-06,Closed
37201,40616,138,Salary,106580.94,2026-02-06,Active
41086,29737,90,Current,8537.27,2026-02-06,Active
56731,26277,34,Savings,17568.12,2026-02-06,Active
66484,438,9,Savings,57172.99,2026-02-06,Active
75617,42009,147,Savings,51381.88,2026-02-06,Active
87528,41740,69,Savings,53860.28,2026-02-06,Active
12222,23030,35,NRI,12293.81,2026-02-07,Active
16167,21001,47,Salary,3315.28,2026-02-07,Active
18594,43394,41,Salary,109280.67,2026-02-07,Active
71983,49194,128,Current,45287.7,2026-02-07,Active
73619,51834,75,Savings,28663.32,2026-02-07,Active
74533,53397,60,Savings,48918.56,2026-02-07,Active
82662,56324,2,Savings,92627.68,2026-02-07,Active
88977,11395,125,Savings,51893.01,2026-02-07,Dormant
91773,54046,126,Salary,14056.64,2026-02-07,Active
92947,47691,17,Salary,17877.52,2026-02-07,Active
6045,22109,123,Fixed Deposit,2534.09,2026-02-08,Active
13843,3982,139,Savings,38431.5,2026-02-08,Active
14501,59571,148,Savings,103526.53,2026-02-08,Active
39926,49586,69,Savings,1721.26,2026-02-08,Active
70385,51499,131,Savings,49174.41,2026-02-08,Active
80706,51375,59,Fixed Deposit,71812.4,2026-02-08,Active
82326,16323,14,Savings,80165.87,2026-02-08,Active
86070,6187,1,Salary,6194.49,2026-02-08,Active
90403,32548,112,Savings,35405.06,2026-02-08,Active
6972,30363,91,Salary,22189.52,2026-02-09,Active
28901,39482,147,Current,40197.54,2026-02-09,Active
33098,23672,134,Savings,5959.45,2026-02-09,Active
40749,5702,65,Savings,8795.11,2026-02-09,Active
41317,49431,78,Current,122772.37,2026-02-09,Active
41914,45435,136,Savings,30428.08,2026-02-09,Active
47279,1337,129,Current,8043,2026-02-09,Active
51320,17672,68,Savings,44681.52,2026-02-09,Dormant
60533,15782,103,NRI,68264.9,2026-02-09,Dormant
64919,29807,53,Savings,49736.96,2026-02-09,Active
70754,6839,69,Savings,2373.09,2026-02-09,Active
71087,56194,137,Current,5968.91,2026-02-09,Active
77285,49063,35,Current,312438.12,2026-02-09,Active
92175,41278,38,Fixed Deposit,8898.25,2026-02-09,Active
588,30175,6,Savings,28021.31,2026-02-10,Dormant
24525,3459,129,Savings,11537.39,2026-02-10,Active
29085,40529,148,Savings,25650.83,2026-02-10,Active
36815,52685,7,Savings,13388.88,2026-02-10,Active
52355,48199,41,Salary,16736.98,2026-02-10,Closed
53339,26855,39,Salary,39876.8,2026-02-10,Active
53495,30322,80,Fixed Deposit,36996.36,2026-02-10,Active
54185,51832,49,Current,22108.49,2026-02-10,Active
56567,3061,82,Savings,36402.54,2026-02-10,Dormant
60614,23328,66,Savings,6449.77,2026-02-10,Active
84635,32010,112,Fixed Deposit,78877.8,2026-02-10,Active
86284,39681,88,Savings,25651.97,2026-02-10,Dormant
86660,9686,27,Savings,20289.59,2026-02-10,Active
88679,9682,128,NRI,122074.68,2026-02-10,Active
91152,35704,51,Current,529.29,2026-02-10,Active
1144,32900,20,Salary,99019.86,2026-02-11,Dormant
3626,51880,79,Savings,42886.07,2026-02-11,Active
8755,42892,133,Savings,33287.93,2026-02-11,Active
9858,48706,85,Current,31579.65,2026-02-11,Active
20577,51991,88,Savings,48693.07,2026-02-11,Active
34326,37197,147,Fixed Deposit,40718.5,2026-02-11,Active
38026,47565,92,Current,7813.05,2026-02-11,Dormant
42295,37152,83,Savings,31574.76,2026-02-11,Dormant
42368,36909,29,Savings,117272.23,2026-02-11,Active
59803,11512,91,Current,11819.16,2026-02-11,Active
61130,5171,98,Savings,14752.91,2026-02-11,Dormant
70456,39706,93,Savings,9263.76,2026-02-11,Closed
76414,4488,17,Salary,109122.86,2026-02-11,Dormant
82341,11574,22,Savings,34947.09,2026-02-11,Active
5037,58556,41,Savings,41528.35,2026-02-12,Active
8250,17721,89,Savings,33621.17,2026-02-12,Active
12175,22480,4,Current,5168.45,2026-02-12,Dormant
17506,18381,115,Current,31385.44,2026-02-12,Active
17567,48777,75,Savings,8975.99,2026-02-12,Dormant
17701,20350,113,Savings,45078.62,2026-02-12,Active
19476,31549,84,Savings,120225.09,2026-02-12,Active
40378,19051,147,Savings,20110.56,2026-02-12,Active
44054,41464,83,Savings,147436.59,2026-02-12,Closed
51069,7030,60,Salary,26787.07,2026-02-12,Dormant
57220,10531,27,Savings,36492.46,2026-02-12,Active
59722,26247,95,Current,10777.96,2026-02-12,Active
79382,26256,28,Current,75212.43,2026-02-12,Active
85491,54078,61,Current,43153.69,2026-02-12,Dormant
88895,43200,43,Fixed Deposit,115434.6,2026-02-12,Active
89885,42730,133,Savings,37329.69,2026-02-12,Active
1858,50107,134,Salary,1633.9,2026-02-13,Active
12081,14740,26,Salary,27925.92,2026-02-13,Active
27576,2699,37,NRI,67341.04,2026-02-13,Active
38353,34058,52,Current,69321.75,2026-02-13,Active
56446,6095,85,NRI,69606.83,2026-02-13,Active
66015,8918,98,Savings,23594.85,2026-02-13,Active
81524,53447,118,Current,11501.3,2026-02-13,Active
87498,9442,147,Savings,21024.78,2026-02-13,Active
3663,53594,50,Savings,33306.43,2026-02-14,Active
13352,198,98,Current,47144.62,2026-02-14,Active
18179,5893,49,Salary,28261.07,2026-02-14,Active
18723,5159,41,Current,52374.59,2026-02-14,Active
51174,18805,76,Savings,6248.27,2026-02-14,Active
62334,4710,65,Current,20257.01,2026-02-14,Dormant
65066,19103,48,Fixed Deposit,78402.05,2026-02-14,Dormant
69750,58676,47,Salary,23459.47,2026-02-14,Active
73274,28068,106,Savings,75775.9,2026-02-14,Closed
76586,40634,21,Savings,3415.63,2026-02-14,Active
84088,43213,135,Savings,16909.71,2026-02-14,Dormant
90433,39380,148,Savings,1949.93,2026-02-14,Dormant
93016,58490,47,Savings,38223,2026-02-14,Active
220,2480,48,Savings,25246.58,2026-02-15,Active
15829,8457,89,Current,66615.81,2026-02-15,Active
20646,4278,120,Salary,8508.74,2026-02-15,Closed
46098,28278,45,Salary,73683.07,2026-02-15,Active
52659,42745,116,Current,29705.05,2026-02-15,Active
59206,56857,60,Savings,41454.67,2026-02-15,Active
64996,26670,25,Savings,7536.97,2026-02-15,Active
67145,20812,24,Current,59872.11,2026-02-15,Active
78273,29076,109,Savings,341532.19,2026-02-15,Dormant
84373,51193,108,Savings,14436.93,2026-02-15,Dormant
89975,43014,120,Savings,26796.49,2026-02-15,Active
91029,20926,137,Current,8241.25,2026-02-15,Active
10556,34428,97,Savings,118996.98,2026-02-16,Active
29202,23912,72,Savings,54491.01,2026-02-16,Active
55338,36061,85,Savings,35792.24,2026-02-16,Active
66175,46480,63,Savings,19794.06,2026-02-16,Active
68648,14116,126,Savings,28540.11,2026-02-16,Active
71223,32787,61,Current,4842.28,2026-02-16,Closed
89736,37456,98,Savings,30490.43,2026-02-16,Active
89882,53569,43,Current,58448.42,2026-02-16,Closed
90303,16493,61,Savings,47310.61,2026-02-16,Active
11233,58110,40,Savings,72652.12,2026-02-17,Active
20191,43158,79,Fixed Deposit,10174.12,2026-02-17,Active
27040,30877,102,Salary,50190.4,2026-02-17,Dormant
30206,54589,45,Savings,30358.73,2026-02-17,Dormant
39414,17136,18,Savings,42638.08,2026-02-17,Active
46235,24630,149,Savings,13394.82,2026-02-17,Active
62022,8841,3,Current,67501.11,2026-02-17,Active
70194,58267,98,Savings,107369.94,2026-02-17,Active
71107,26460,73,Savings,15172.94,2026-02-17,Active
74659,34662,117,Current,109231.17,2026-02-17,Active
81634,36374,103,Current,1887.36,2026-02-17,Active
84180,12323,34,Fixed Deposit,45258.66,2026-02-17,Active
1344,3794,82,Savings,4188.35,2026-02-18,Active
1434,46261,91,Current,41664.83,2026-02-18,Active
5132,7481,137,NRI,10412.89,2026-02-18,Active
21910,36300,126,Savings,27310.51,2026-02-18,Active
27810,25399,27,Fixed Deposit,119674.3,2026-02-18,Active
28833,9112,32,Savings,147833.17,2026-02-18,Active
38636,37393,150,Current,99478.66,2026-02-18,Active
40135,2400,57,Fixed Deposit,39082.78,2026-02-18,Active
54640,15404,134,Fixed Deposit,89913.67,2026-02-18,Active
62391,34437,30,Savings,70269.44,2026-02-18,Dormant
71140,2147,136,Salary,142444.68,2026-02-18,Active
73611,59401,92,Savings,30982.42,2026-02-18,Active
76140,34726,64,Savings,13359.53,2026-02-18,Active
5301,36147,24,Savings,20232.79,2026-02-19,Active
20816,22291,40,Savings,71949.97,2026-02-19,Active
24191,41673,123,Savings,37253.01,2026-02-19,Active
28678,957,103,Fixed Deposit,16431.27,2026-02-19,Active
31897,17749,27,Savings,26416.95,2026-02-19,Active
47568,59867,100,Savings,13640.67,2026-02-19,Active
61952,44696,112,Salary,16836.26,2026-02-19,Active
64470,17702,113,Fixed Deposit,174344.81,2026-02-19,Active
66599,14746,105,Savings,9011.3,2026-02-19,Active
68054,5403,146,Savings,40634.86,2026-02-19,Active
74908,30458,73,Salary,722.1,2026-02-19,Active
76880,54665,138,Savings,100871.09,2026-02-19,Active
94980,20309,131,Salary,13743.08,2026-02-19,Active
275,23462,23,Savings,33312.98,2026-02-20,Active
7990,21701,50,Savings,40223.31,2026-02-20,Active
9411,18939,43,NRI,16467.26,2026-02-20,Closed
15823,20518,32,NRI,67903.91,2026-02-20,Active
22411,2037,26,Salary,48635.69,2026-02-20,Active
23490,49373,132,Savings,30517.77,2026-02-20,Active
23611,29925,8,Savings,63639.69,2026-02-20,Active
29463,35288,76,Current,20346.34,2026-02-20,Active
47903,22024,2,Salary,31981.48,2026-02-20,Active
70924,21330,39,Salary,13442.97,2026-02-20,Active
78174,50813,112,Salary,24842.61,2026-02-20,Active
78963,43550,36,Fixed Deposit,28800.64,2026-02-20,Active
11464,7618,130,Savings,4716.68,2026-02-21,Active
25333,39323,91,Savings,30002.17,2026-02-21,Active
33612,19681,25,Savings,37092.87,2026-02-21,Active
41253,16647,118,Fixed Deposit,297905.67,2026-02-21,Active
43302,55433,50,Savings,26741.03,2026-02-21,Dormant
49146,52641,80,Savings,23693.92,2026-02-21,Active
53593,38561,4,Salary,18061.74,2026-02-21,Active
61351,6512,132,Salary,39264.35,2026-02-21,Active
63563,35443,51,Fixed Deposit,9350.44,2026-02-21,Dormant
67197,52562,133,Savings,85292.6,2026-02-21,Active
70989,52240,59,Savings,84820.76,2026-02-21,Active
83008,16030,107,Savings,18716.79,2026-02-21,Dormant
86221,52757,56,Savings,73470.74,2026-02-21,Dormant
91046,58688,22,Salary,10986.2,2026-02-21,Active
21796,29781,82,Savings,67118.07,2026-02-22,Active
22955,3054,102,Fixed Deposit,21151.74,2026-02-22,Active
47232,37866,6,Savings,60087.36,2026-02-22,Active
61785,53336,83,Savings,34994.28,2026-02-22,Active
77588,913,41,Salary,7269.82,2026-02-22,Active
82353,11661,15,Current,24898.55,2026-02-22,Closed
82893,18916,68,NRI,609.77,2026-02-22,Active
3699,50821,134,NRI,86674.77,2026-02-23,Active
16585,1842,34,Current,6802.89,2026-02-23,Active
21631,28858,39,Fixed Deposit,16158.12,2026-02-23,Active
27015,52026,24,Savings,2478.17,2026-02-23,Active
28778,11507,79,Savings,71032.36,2026-02-23,Dormant
34282,19135,2,Savings,102348.01,2026-02-23,Active
35550,57259,55,Savings,62734.49,2026-02-23,Active
37099,1108,85,Savings,75505.25,2026-02-23,Active
42299,1601,40,NRI,715.99,2026-02-23,Active
55603,56132,142,Savings,36260.79,2026-02-23,Active
56266,35264,27,Fixed Deposit,69949.93,2026-02-23,Active
68883,30662,133,NRI,11103.3,2026-02-23,Active
74781,166,141,Savings,17426.28,2026-02-23,Active
76847,20168,24,Savings,34726.85,2026-02-23,Active
14600,57354,147,Savings,14793.93,2026-02-24,Active
18007,49372,35,Savings,20158.57,2026-02-24,Active
27409,59787,138,Current,61264.15,2026-02-24,Active
33775,40830,51,Fixed Deposit,13240.08,2026-02-24,Active
40976,1590,36,Savings,3775.38,2026-02-24,Active
42335,48721,80,Savings,75862.12,2026-02-24,Active
53392,10480,45,Fixed Deposit,47986.82,2026-02-24,Active
69916,35175,19,Savings,44179.07,2026-02-24,Active
80583,58046,105,Savings,3939.28,2026-02-24,Active
92063,16067,68,Current,45921.39,2026-02-24,Active
9075,58593,44,Savings,84992.04,2026-02-25,Active
11179,38328,16,Fixed Deposit,4778.02,2026-02-25,Active
20104,7762,44,Savings,43988.66,2026-02-25,Active
38146,30132,76,Salary,5072.38,2026-02-25,Active
39591,53361,98,Savings,5782.17,2026-02-25,Active
55773,14519,39,Savings,79148.07,2026-02-25,Active
70506,25955,114,Savings,60108.08,2026-02-25,Active
15643,14904,18,Current,22297.06,2026-02-26,Active
16903,55268,30,Current,6355.53,2026-02-26,Active
24396,39634,24,Current,25533.8,2026-02-26,Active
47129,26039,59,Savings,64608.39,2026-02-26,Active
51985,52253,62,Savings,77055.94,2026-02-26,Active
58981,21563,58,Savings,71883.25,2026-02-26,Active
70113,57319,15,Current,6937.86,2026-02-26,Dormant
86981,52215,118,Savings,72551.3,2026-02-26,Active
3914,16324,143,Current,3941.94,2026-02-27,Active
25510,18557,58,Savings,76359.25,2026-02-27,Closed
27125,21376,62,Current,162457.13,2026-02-27,Active
35548,9256,42,Savings,4254.12,2026-02-27,Active
42402,49845,104,Savings,66501.72,2026-02-27,Active
47374,13875,42,Salary,74374.68,2026-02-27,Active
51110,20540,29,Savings,22973.06,2026-02-27,Active
77873,35098,20,Current,71376.72,2026-02-27,Active
79351,30257,3,Fixed Deposit,15189.02,2026-02-27,Active
92355,38238,41,Salary,29816.15,2026-02-27,Active
5874,15978,59,Savings,6374.56,2026-02-28,Closed
13112,16208,145,Savings,33875.1,2026-02-28,Active
16839,30728,35,Current,1562.34,2026-02-28,Active
48304,4702,58,Savings,10993.22,2026-02-28,Dormant
59649,37158,131,Salary,112682.65,2026-02-28,Active
89566,32484,10,Current,2060.92,2026-02-28,Active
92472,30377,124,Savings,9840.71,2026-02-28,Active
15986,41591,41,Savings,1842.84,2026-03-01,Active
26882,1887,76,Savings,6264.47,2026-03-01,Active
28585,1905,73,Fixed Deposit,20320.74,2026-03-01,Active
30029,30904,75,Salary,13495.85,2026-03-01,Active
37878,3030,72,Savings,34704.13,2026-03-01,Active
45761,14069,2,Fixed Deposit,66609.03,2026-03-01,Active
59271,7362,134,Savings,64137.92,2026-03-01,Active
60385,8538,117,Current,826.8,2026-03-01,Active
72987,13217,59,Salary,22177.89,2026-03-01,Active
84728,12993,88,Current,40614.43,2026-03-01,Closed
85694,13963,150,Savings,16147.71,2026-03-01,Active
87627,52781,105,Fixed Deposit,11359.07,2026-03-01,Active
90892,28526,131,Savings,166671.6,2026-03-01,Active
93284,56583,106,NRI,46215.47,2026-03-01,Active
5933,58852,74,Savings,20380.25,2026-03-02,Closed
6585,58955,26,Savings,107196.62,2026-03-02,Active
7144,4209,51,Savings,109544.48,2026-03-02,Active
12564,44382,70,Salary,6252.24,2026-03-02,Active
13478,48931,60,Savings,66303.19,2026-03-02,Active
27134,9853,120,Savings,1643.83,2026-03-02,Active
30308,24484,21,Fixed Deposit,31562.57,2026-03-02,Active
33506,2008,8,Current,83132.29,2026-03-02,Dormant
39288,17122,128,Current,3874.06,2026-03-02,Active
61395,34578,40,Savings,45733.01,2026-03-02,Active
65324,40075,10,Current,71481.9,2026-03-02,Active
79556,42973,82,Savings,751.88,2026-03-02,Active
88906,48656,143,Savings,7118.33,2026-03-02,Active
7545,34495,34,Current,14541.76,2026-03-03,Active
7886,3509,73,Salary,21847.07,2026-03-03,Active
9777,16394,67,Current,11513.64,2026-03-03,Active
10328,46540,103,Savings,84700.55,2026-03-03,Active
10421,44024,120,Current,2880.65,2026-03-03,Active
11064,12696,70,Current,87681.75,2026-03-03,Active
15890,17584,86,Fixed Deposit,27369.31,2026-03-03,Active
22823,44604,114,Current,6761.77,2026-03-03,Active
25038,59836,132,Savings,195428.35,2026-03-03,Active
25901,31111,3,Salary,5738.15,2026-03-03,Dormant
26183,59935,125,Savings,157013.2,2026-03-03,Active
46153,45363,88,Savings,35591.55,2026-03-03,Active
49729,40628,35,Current,4834.05,2026-03-03,Active
64795,47207,141,Current,13360.68,2026-03-03,Dormant
67694,22358,24,Salary,69296.56,2026-03-03,Closed
68938,18897,43,Salary,3378.45,2026-03-03,Active
73998,19015,127,Current,3420.72,2026-03-03,Active
76486,41521,109,Savings,6093.67,2026-03-03,Active
80684,4441,105,Savings,42784.41,2026-03-03,Active
80973,40593,145,Savings,66279.65,2026-03-03,Active
90053,51238,140,Savings,8396.62,2026-03-03,Active
92999,34160,118,Savings,70274.28,2026-03-03,Active
4306,19473,20,NRI,15085.09,2026-03-04,Active
14028,173,84,Salary,11479.59,2026-03-04,Active
23063,44736,46,Savings,1988.69,2026-03-04,Active
24784,46943,145,Current,49853.59,2026-03-04,Active
73564,40272,61,Savings,55933.64,2026-03-04,Active
73639,28802,7,Savings,137446.92,2026-03-04,Active
78598,37927,125,NRI,24166.08,2026-03-04,Active
82370,4383,91,Savings,5236.22,2026-03-04,Active
86776,33738,55,Savings,12104.22,2026-03-04,Active
87289,57194,19,Current,69218.69,2026-03-04,Active
89257,14315,1,Savings,786.61,2026-03-04,Active
19817,21046,102,Current,36183.91,2026-03-05,Active
22993,8516,3,Salary,70430,2026-03-05,Closed
27497,25052,129,Current,34664.68,2026-03-05,Active
30219,56341,41,Current,13946.02,2026-03-05,Active
31121,17808,37,Salary,5329.24,2026-03-05,Dormant
33160,20291,137,Savings,10081.33,2026-03-05,Active
43466,35722,9,Savings,60291.45,2026-03-05,Active
73790,19083,59,Current,103021.45,2026-03-05,Active
77069,10645,106,Salary,36221.61,2026-03-05,Dormant
82017,11683,111,Salary,100551.42,2026-03-05,Active
34536,25679,68,Savings,24313.95,2026-03-06,Active
36979,23833,64,Savings,165366.1,2026-03-06,Active
58457,4701,141,Savings,39139.02,2026-03-06,Active
78519,29572,100,Savings,2684.57,2026-03-06,Active
80935,47291,93,Savings,97878.32,2026-03-06,Active
92872,6078,121,Savings,84912.8,2026-03-06,Active
2616,44228,21,Fixed Deposit,74106.75,2026-03-07,Active
9852,40245,62,Fixed Deposit,16049.23,2026-03-07,Active
15864,59891,51,Savings,28384.43,2026-03-07,Active
16223,49515,1,Savings,111452.94,2026-03-07,Active
23081,15881,130,Savings,92638.15,2026-03-07,Active
24255,18589,15,Current,66645.08,2026-03-07,Active
45150,51514,37,Savings,15396.42,2026-03-07,Active
45370,23826,84,Savings,69095.56,2026-03-07,Active
51262,52024,94,Savings,181909.58,2026-03-07,Active
62802,52643,56,Savings,82432.07,2026-03-07,Active
63288,564,85,Current,21401.45,2026-03-07,Active
70546,95,71,Current,6795.21,2026-03-07,Closed
83980,41868,18,Current,44676.71,2026-03-07,Active
86731,9757,121,Savings,33282.15,2026-03-07,Active
90631,48193,2,NRI,63822.12,2026-03-07,Closed
1742,57496,54,Savings,19223.05,2026-03-08,Dormant
9769,6146,109,Savings,37205.29,2026-03-08,Active
11949,4164,59,Current,24413.88,2026-03-08,Active
29896,56120,20,Salary,20781.73,2026-03-08,Active
32737,41504,63,Fixed Deposit,5124.4,2026-03-08,Active
37927,10124,118,Current,37598.22,2026-03-08,Active
39224,1400,1,Fixed Deposit,13871.49,2026-03-08,Active
51057,57454,71,Current,32397.63,2026-03-08,Active
68126,32708,71,Current,50943.75,2026-03-08,Active
77585,14910,37,Savings,23592.86,2026-03-08,Active
82079,55460,64,Savings,129748.22,2026-03-08,Active
90903,29519,25,Current,26903.04,2026-03-08,Active
91285,2162,105,Savings,44125.6,2026-03-08,Active
29637,18504,52,Savings,164121.3,2026-03-09,Active
34141,21335,5,Savings,45409.2,2026-03-09,Active
37275,7856,26,Savings,27390.72,2026-03-09,Closed
43480,52606,83,Current,3328.51,2026-03-09,Active
43715,43851,105,Savings,67927.35,2026-03-09,Closed
